"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"Netrin-1 signaling"	"Netrin-1 signaling"	"1/255"	"42/7644"	0.760428544195829	0.935065423868412	0.797850872777812	"DCC"	1
"M2"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"5/255"	"190/7644"	0.765861590692804	0.935065423868412	0.797850872777812	"LGR4/BCL9L/SFRP2/WNT5A/FZD6"	5
"M2"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"5/255"	"190/7644"	0.765861590692804	0.935065423868412	0.797850872777812	"LGR4/BCL9L/SFRP2/WNT5A/FZD6"	5
"M2"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"5/255"	"190/7644"	0.765861590692804	0.935065423868412	0.797850872777812	"LGR4/BCL9L/SFRP2/WNT5A/FZD6"	5
"M2"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"5/255"	"190/7644"	0.765861590692804	0.935065423868412	0.797850872777812	"LGR4/BCL9L/SFRP2/WNT5A/FZD6"	5
"M2"	"Iron uptake and transport"	"Iron uptake and transport"	"1/255"	"43/7644"	0.768464682216095	0.935065423868412	0.797850872777812	"CP"	1
"M2"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"1/255"	"43/7644"	0.768464682216095	0.935065423868412	0.797850872777812	"PDPR"	1
"M2"	"Voltage gated Potassium channels"	"Voltage gated Potassium channels"	"1/255"	"43/7644"	0.768464682216095	0.935065423868412	0.797850872777812	"KCNA6"	1
"M2"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"2/255"	"83/7644"	0.770410895797343	0.935606214584298	0.798312306099638	"FGD2/ECT2"	2
"M2"	"Classical antibody-mediated complement activation"	"Classical antibody-mediated complement activation"	"1/255"	"44/7644"	0.776232279378954	0.937195174521489	0.799668096871424	"C1QB"	1
"M2"	"Inositol phosphate metabolism"	"Inositol phosphate metabolism"	"1/255"	"44/7644"	0.776232279378954	0.937195174521489	0.799668096871424	"IPPK"	1
"M2"	"Signalling to ERKs"	"Signalling to ERKs"	"1/255"	"44/7644"	0.776232279378954	0.937195174521489	0.799668096871424	"IL6"	1
"M2"	"Interleukin-3, 5 and GM-CSF signaling"	"Interleukin-3, 5 and GM-CSF signaling"	"1/255"	"45/7644"	0.783740275268213	0.940685189257015	0.802645975457958	"CSF2RB"	1
"M2"	"Hexose transport"	"Hexose transport"	"1/255"	"46/7644"	0.79099731301089	0.940685189257015	0.802645975457958	"HK2"	1
"M2"	"Factors involved in megakaryocyte development and platelet production"	"Factors involved in megakaryocyte development and platelet production"	"3/255"	"125/7644"	0.793058496696167	0.940685189257015	0.802645975457958	"DOCK4/DOCK8/DOCK2"	3
"M2"	"NOTCH1 Intracellular Domain Regulates Transcription"	"NOTCH1 Intracellular Domain Regulates Transcription"	"1/255"	"47/7644"	0.798011749070672	0.940685189257015	0.802645975457958	"HIF1A"	1
"M2"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective UGT1A1 causes hyperbilirubinemia"	"Defective UGT1A1 causes hyperbilirubinemia"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Defective UGT1A4 causes hyperbilirubinemia"	"Defective UGT1A4 causes hyperbilirubinemia"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Phase II conjugation"	"Phase II conjugation"	"2/255"	"89/7644"	0.802972931893828	0.940685189257015	0.802645975457958	"SULT1C4/SULT1B1"	2
"M2"	"Chaperonin-mediated protein folding"	"Chaperonin-mediated protein folding"	"1/255"	"48/7644"	0.804791662719083	0.940685189257015	0.802645975457958	"ARFGEF2"	1
"M2"	"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	"1/255"	"48/7644"	0.804791662719083	0.940685189257015	0.802645975457958	"MMP9"	1
"M2"	"Cross-presentation of soluble exogenous antigens (endosomes)"	"Cross-presentation of soluble exogenous antigens (endosomes)"	"1/255"	"49/7644"	0.811344865194944	0.946569009394101	0.807666384631276	"FCGR1A"	1
"M2"	"Ion channel transport"	"Ion channel transport"	"4/255"	"167/7644"	0.81406625462956	0.946730062190478	0.807803804014854	"ATP11A/ATP8B4/GABRB1/ATP1A4"	4
"M2"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"2/255"	"92/7644"	0.817669937509588	0.946730062190478	0.807803804014854	"HSPG2/DHRS9"	2
"M2"	"Visual phototransduction"	"Visual phototransduction"	"2/255"	"92/7644"	0.817669937509588	0.946730062190478	0.807803804014854	"HSPG2/DHRS9"	2
"M2"	"NGF signalling via TRKA from the plasma membrane"	"NGF signalling via TRKA from the plasma membrane"	"5/255"	"206/7644"	0.823421095685593	0.946730062190478	0.807803804014854	"ITPR2/ITPR3/ADCY7/KL/IL6"	5
"M2"	"Cargo trafficking to the periciliary membrane"	"Cargo trafficking to the periciliary membrane"	"1/255"	"51/7644"	0.82380109427692	0.946730062190478	0.807803804014854	"BBS10"	1
"M2"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"2/255"	"94/7644"	0.826917059225094	0.946730062190478	0.807803804014854	"MYH11/MMP9"	2
"M2"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"2/255"	"94/7644"	0.826917059225094	0.946730062190478	0.807803804014854	"SLC12A6/SLC4A7"	2
"M2"	"Generic Transcription Pathway"	"Generic Transcription Pathway"	"13/255"	"483/7644"	0.827241719053022	0.946730062190478	0.807803804014854	"MED23/RORA/NR4A2/ZNF770/SERPINE1/ZNF92/NOTCH4/ZNF337/ZNF264/ZNF426/ZNF224/ZNF208/ZNF460"	13
"M2"	"Apoptotic execution  phase"	"Apoptotic execution  phase"	"1/255"	"52/7644"	0.829718481470307	0.946730062190478	0.807803804014854	"OCLN"	1
"M2"	"Deposition of new CENPA-containing nucleosomes at the centromere"	"Deposition of new CENPA-containing nucleosomes at the centromere"	"1/255"	"52/7644"	0.829718481470307	0.946730062190478	0.807803804014854	"MIS18BP1"	1
"M2"	"Nucleosome assembly"	"Nucleosome assembly"	"1/255"	"52/7644"	0.829718481470307	0.946730062190478	0.807803804014854	"MIS18BP1"	1
"M2"	"Synthesis of substrates in N-glycan biosythesis"	"Synthesis of substrates in N-glycan biosythesis"	"1/255"	"52/7644"	0.829718481470307	0.946730062190478	0.807803804014854	"NEU3"	1
"M2"	"L1CAM interactions"	"L1CAM interactions"	"2/255"	"97/7644"	0.840000224306378	0.95185322124381	0.81217517399362	"ITGAV/ITGB1"	2
"M2"	"Meiotic recombination"	"Meiotic recombination"	"1/255"	"54/7644"	0.840965933004544	0.95185322124381	0.81217517399362	"TEX15"	1
"M2"	"Protein folding"	"Protein folding"	"1/255"	"54/7644"	0.840965933004544	0.95185322124381	0.81217517399362	"ARFGEF2"	1
"M2"	"Fc epsilon receptor (FCERI) signaling"	"Fc epsilon receptor (FCERI) signaling"	"5/255"	"212/7644"	0.841847712528634	0.95185322124381	0.81217517399362	"FOS/ITPR2/ITPR3/KL/IL6"	5
"M2"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"5/255"	"212/7644"	0.841847712528634	0.95185322124381	0.81217517399362	"LGR4/BCL9L/SFRP2/WNT5A/FZD6"	5
"M2"	"Ribosomal scanning and start codon recognition"	"Ribosomal scanning and start codon recognition"	"1/255"	"55/7644"	0.846308974781072	0.952699761469162	0.812897490144339	"EIF4A1"	1
"M2"	"Translation initiation complex formation"	"Translation initiation complex formation"	"1/255"	"55/7644"	0.846308974781072	0.952699761469162	0.812897490144339	"EIF4A1"	1
"M2"	"Potassium Channels"	"Potassium Channels"	"2/255"	"99/7644"	0.848219689805317	0.952699761469162	0.812897490144339	"ABCC9/KCNA6"	2
"M2"	"Signalling by NGF"	"Signalling by NGF"	"7/255"	"287/7644"	0.850138195465102	0.952699761469162	0.812897490144339	"ITPR2/FGD2/ITPR3/ADCY7/ECT2/KL/IL6"	7
"M2"	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"1/255"	"56/7644"	0.851473187645853	0.952699761469162	0.812897490144339	"EIF4A1"	1
"M2"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"3/255"	"140/7644"	0.851771696851241	0.952699761469162	0.812897490144339	"GNB4/ADCY7/GABRB1"	3
"M2"	"Pre-NOTCH Expression and Processing"	"Pre-NOTCH Expression and Processing"	"1/255"	"57/7644"	0.856464534133769	0.95623190818161	0.81591131812404	"NOTCH4"	1
"M2"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"4/255"	"181/7644"	0.8597762089768	0.958183766343619	0.817576754251124	"ABCA1/MED23/RORA/CD36"	4
"M2"	"formation of the beta-catenin:TCF transactivating complex"	"formation of the beta-catenin:TCF transactivating complex"	"1/255"	"58/7644"	0.861288778735837	0.958183766343619	0.817576754251124	"BCL9L"	1
"M2"	"Signaling by SCF-KIT"	"Signaling by SCF-KIT"	"3/255"	"144/7644"	0.864759416723058	0.960329976146997	0.819408022225621	"KL/MMP9/IL6"	3
"M2"	"Asymmetric localization of PCP proteins"	"Asymmetric localization of PCP proteins"	"1/255"	"63/7644"	0.883092175328771	0.978943817134918	0.835290407456507	"WNT5A"	1
"M2"	"Cytosolic sensors of pathogen-associated DNA"	"Cytosolic sensors of pathogen-associated DNA"	"1/255"	"66/7644"	0.89449844781175	0.989826879194885	0.844576453482161	"S100A12"	1
"M2"	"Orphan transporters"	"Orphan transporters"	"2/255"	"114/7644"	0.898605386725909	0.990089239269784	0.84480031398368	"GABRB1/CYP7B1"	2
"M2"	"Glucose metabolism"	"Glucose metabolism"	"1/255"	"69/7644"	0.904795788477096	0.990089239269784	0.84480031398368	"PCK1"	1
"M2"	"Cellular Senescence"	"Cellular Senescence"	"3/255"	"159/7644"	0.90498031258487	0.990089239269784	0.84480031398368	"FOS/CXCL8/IL6"	3
"M2"	"Transmission across Chemical Synapses"	"Transmission across Chemical Synapses"	"4/255"	"201/7644"	0.908297085169216	0.990089239269784	0.84480031398368	"BCHE/GNB4/ADCY7/GABRB1"	4
"M2"	"Neuronal System"	"Neuronal System"	"6/255"	"280/7644"	0.911364029621347	0.990089239269784	0.84480031398368	"ABCC9/KCNA6/BCHE/GNB4/ADCY7/GABRB1"	6
"M2"	"FBXW7 Mutants and NOTCH1 in Cancer"	"FBXW7 Mutants and NOTCH1 in Cancer"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1"	"Signaling by NOTCH1"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1 in Cancer"	"Signaling by NOTCH1 in Cancer"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"1/255"	"72/7644"	0.914091625999967	0.990089239269784	0.84480031398368	"HIF1A"	1
"M2"	"Antiviral mechanism by IFN-stimulated genes"	"Antiviral mechanism by IFN-stimulated genes"	"1/255"	"73/7644"	0.916984736851791	0.990089239269784	0.84480031398368	"EIF4A1"	1
"M2"	"ISG15 antiviral mechanism"	"ISG15 antiviral mechanism"	"1/255"	"73/7644"	0.916984736851791	0.990089239269784	0.84480031398368	"EIF4A1"	1
"M2"	"Signaling by NOTCH"	"Signaling by NOTCH"	"2/255"	"122/7644"	0.918648437345607	0.99016950945729	0.844868805061977	"HIF1A/NOTCH4"	2
"M2"	"Signaling by the B Cell Receptor (BCR)"	"Signaling by the B Cell Receptor (BCR)"	"4/255"	"209/7644"	0.923119092731001	0.993269766444583	0.847514120223898	"ITPR2/ITPR3/PIK3AP1/KL"	4
"M2"	"Cell-Cell communication"	"Cell-Cell communication"	"2/255"	"130/7644"	0.934931830048267	0.995837533908926	0.849705085112795	"ITGB1/DCC"	2
"M2"	"Host Interactions of HIV factors"	"Host Interactions of HIV factors"	"2/255"	"135/7644"	0.943491422811335	0.995837533908926	0.849705085112795	"HLA-A/DOCK2"	2
"M2"	"Cell junction organization"	"Cell junction organization"	"1/255"	"85/7644"	0.94498624861488	0.995837533908926	0.849705085112795	"ITGB1"	1
"M2"	"Meiosis"	"Meiosis"	"1/255"	"85/7644"	0.94498624861488	0.995837533908926	0.849705085112795	"TEX15"	1
"M2"	"Constitutive PI3K/AKT Signaling in Cancer"	"Constitutive PI3K/AKT Signaling in Cancer"	"1/255"	"86/7644"	0.946842116666633	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"1/255"	"86/7644"	0.946842116666633	0.995837533908926	0.849705085112795	"ZFP36"	1
"M2"	"Chromosome Maintenance"	"Chromosome Maintenance"	"1/255"	"87/7644"	0.94863561497968	0.995837533908926	0.849705085112795	"MIS18BP1"	1
"M2"	"HIV Infection"	"HIV Infection"	"4/255"	"227/7644"	0.948913225106852	0.995837533908926	0.849705085112795	"HLA-A/CXCR4/DOCK2/CCR5"	4
"M2"	"Oxidative Stress Induced Senescence"	"Oxidative Stress Induced Senescence"	"1/255"	"91/7644"	0.955226641459455	0.995837533908926	0.849705085112795	"FOS"	1
"M2"	"HIV Life Cycle"	"HIV Life Cycle"	"2/255"	"146/7644"	0.958715234998761	0.995837533908926	0.849705085112795	"CXCR4/CCR5"	2
"M2"	"Epigenetic regulation of gene expression"	"Epigenetic regulation of gene expression"	"1/255"	"94/7644"	0.959610658993996	0.995837533908926	0.849705085112795	"TET1"	1
"M2"	"Translation"	"Translation"	"2/255"	"148/7644"	0.961024978244507	0.995837533908926	0.849705085112795	"TRAM1/EIF4A1"	2
"M2"	"Hedgehog 'off' state"	"Hedgehog 'off' state"	"1/255"	"99/7644"	0.965987514088104	0.995837533908926	0.849705085112795	"ADCY7"	1
"M2"	"PI-3K cascade"	"PI-3K cascade"	"1/255"	"100/7644"	0.967137041444968	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"PI3K events in ERBB2 signaling"	"PI3K events in ERBB2 signaling"	"1/255"	"100/7644"	0.967137041444968	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"PI3K events in ERBB4 signaling"	"PI3K events in ERBB4 signaling"	"1/255"	"100/7644"	0.967137041444968	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"PI3K/AKT Signaling in Cancer"	"PI3K/AKT Signaling in Cancer"	"1/255"	"100/7644"	0.967137041444968	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"PIP3 activates AKT signaling"	"PIP3 activates AKT signaling"	"1/255"	"100/7644"	0.967137041444968	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"Signaling by ERBB4"	"Signaling by ERBB4"	"2/255"	"154/7644"	0.967235786117479	0.995837533908926	0.849705085112795	"KL/IL6"	2
"M2"	"Cellular responses to stress"	"Cellular responses to stress"	"4/255"	"249/7644"	0.969628626529789	0.995837533908926	0.849705085112795	"FOS/HIF1A/CXCL8/IL6"	4
"M2"	"PI3K/AKT activation"	"PI3K/AKT activation"	"1/255"	"103/7644"	0.97035855118257	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"3' -UTR-mediated translational regulation"	"3' -UTR-mediated translational regulation"	"1/255"	"104/7644"	0.971360881039147	0.995837533908926	0.849705085112795	"EIF4A1"	1
"M2"	"GAB1 signalosome"	"GAB1 signalosome"	"1/255"	"104/7644"	0.971360881039147	0.995837533908926	0.849705085112795	"KL"	1
"M2"	"L13a-mediated translational silencing of Ceruloplasmin expression"	"L13a-mediated translational silencing of Ceruloplasmin expression"	"1/255"	"104/7644"	0.971360881039147	0.995837533908926	0.849705085112795	"EIF4A1"	1
"M2"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"1/255"	"105/7644"	0.972329445407186	0.995837533908926	0.849705085112795	"EIF4A1"	1
"M2"	"Mitotic Prophase"	"Mitotic Prophase"	"1/255"	"106/7644"	0.973265377416891	0.995837533908926	0.849705085112795	"SMC4"	1
"M2"	"Nonsense-Mediated Decay (NMD)"	"Nonsense-Mediated Decay (NMD)"	"1/255"	"106/7644"	0.973265377416891	0.995837533908926	0.849705085112795	"SMG8"	1
"M2"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"1/255"	"106/7644"	0.973265377416891	0.995837533908926	0.849705085112795	"SMG8"	1
"M2"	"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	"3/255"	"211/7644"	0.974475507558147	0.995837533908926	0.849705085112795	"SOCS3/LNPEP/ZBTB16"	3
"M2"	"Mitotic Prometaphase"	"Mitotic Prometaphase"	"1/255"	"108/7644"	0.97504368873743	0.995837533908926	0.849705085112795	"SMC4"	1
"M2"	"SRP-dependent cotranslational protein targeting to membrane"	"SRP-dependent cotranslational protein targeting to membrane"	"1/255"	"109/7644"	0.975888149906745	0.995837533908926	0.849705085112795	"TRAM1"	1
"M2"	"Cap-dependent Translation Initiation"	"Cap-dependent Translation Initiation"	"1/255"	"112/7644"	0.978254527692236	0.995837533908926	0.849705085112795	"EIF4A1"	1
"M2"	"Eukaryotic Translation Initiation"	"Eukaryotic Translation Initiation"	"1/255"	"112/7644"	0.978254527692236	0.995837533908926	0.849705085112795	"EIF4A1"	1
"M2"	"Mitotic G1-G1/S phases"	"Mitotic G1-G1/S phases"	"1/255"	"135/7644"	0.990163874100198	0.999999601111915	0.853256396995045	"RBL2"	1
"M2"	"Signaling by Hedgehog"	"Signaling by Hedgehog"	"1/255"	"136/7644"	0.990497901547854	0.999999601111915	0.853256396995045	"ADCY7"	1
"M2"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"1/255"	"141/7644"	0.992005961263734	0.999999601111915	0.853256396995045	"KL"	1
"M2"	"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	"1/255"	"147/7644"	0.993504163040751	0.999999601111915	0.853256396995045	"PDPR"	1
"M2"	"Downstream signaling events of B Cell Receptor (BCR)"	"Downstream signaling events of B Cell Receptor (BCR)"	"1/255"	"170/7644"	0.997072807890349	0.999999601111915	0.853256396995045	"KL"	1
"M2"	"Assembly of the primary cilium"	"Assembly of the primary cilium"	"1/255"	"179/7644"	0.997858624588474	0.999999601111915	0.853256396995045	"BBS10"	1
"M2"	"Metabolism of amino acids and derivatives"	"Metabolism of amino acids and derivatives"	"1/255"	"188/7644"	0.998434086548251	0.999999601111915	0.853256396995045	"AASS"	1
"M2"	"M Phase"	"M Phase"	"1/255"	"266/7644"	0.999897739318133	0.999999601111915	0.853256396995045	"SMC4"	1
"M2"	"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	"1/255"	"324/7644"	0.999986810879592	0.999999601111915	0.853256396995045	"BBS10"	1
"M2"	"Cell Cycle, Mitotic"	"Cell Cycle, Mitotic"	"2/255"	"445/7644"	0.999996978303027	0.999999601111915	0.853256396995045	"RBL2/SMC4"	2
"M2"	"Olfactory Signaling Pathway"	"Olfactory Signaling Pathway"	"1/255"	"422/7644"	0.999999601111915	0.999999601111915	0.853256396995045	"OR7A5"	1
"M3"	"ABC-family proteins mediated transport"	"ABC-family proteins mediated transport"	"3/31"	"36/7644"	0.000393909329143836	0.0508143034595549	0.0472691194972604	"ABCA8/ABCA6/CFTR"	3
"M3"	"O-linked glycosylation"	"O-linked glycosylation"	"3/31"	"103/7644"	0.00812230684837162	0.34764468740224	0.323390406885804	"GALNT15/ADAMTS4/ADAMTS14"	3
"M3"	"O-glycosylation of TSR domain-containing proteins"	"O-glycosylation of TSR domain-containing proteins"	"2/31"	"39/7644"	0.0107442446642839	0.34764468740224	0.323390406885804	"ADAMTS4/ADAMTS14"	2
"M3"	"Extracellular matrix organization"	"Extracellular matrix organization"	"4/31"	"266/7644"	0.0215402084807017	0.34764468740224	0.323390406885804	"COL4A5/ADAMTS4/ITGA2/ADAMTS14"	4
"M3"	"Post-translational protein modification"	"Post-translational protein modification"	"4/31"	"278/7644"	0.024870003859578	0.34764468740224	0.323390406885804	"GALNT15/MAN2A1/ADAMTS4/ADAMTS14"	4
"M3"	"Collagen biosynthesis and modifying enzymes"	"Collagen biosynthesis and modifying enzymes"	"2/31"	"64/7644"	0.0274568481486187	0.34764468740224	0.323390406885804	"COL4A5/ADAMTS14"	2
"M3"	"Regulated proteolysis of p75NTR"	"Regulated proteolysis of p75NTR"	"1/31"	"10/7644"	0.0398455596524321	0.34764468740224	0.323390406885804	"NGFR"	1
"M3"	"Synthesis of pyrophosphates in the cytosol"	"Synthesis of pyrophosphates in the cytosol"	"1/31"	"10/7644"	0.0398455596524321	0.34764468740224	0.323390406885804	"IP6K3"	1
"M3"	"Platelet degranulation"	"Platelet degranulation"	"2/31"	"79/7644"	0.0404213872194639	0.34764468740224	0.323390406885804	"TF/LAMP2"	2
"M3"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"2/31"	"83/7644"	0.0442039082948074	0.34764468740224	0.323390406885804	"MAG/NGFR"	2
"M3"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"2/31"	"84/7644"	0.0451696338316043	0.34764468740224	0.323390406885804	"TF/LAMP2"	2
"M3"	"Collagen formation"	"Collagen formation"	"2/31"	"86/7644"	0.0471246680293669	0.34764468740224	0.323390406885804	"COL4A5/ADAMTS14"	2
"M3"	"Bile salt and organic anion SLC transporters"	"Bile salt and organic anion SLC transporters"	"1/31"	"12/7644"	0.0476281887693123	0.34764468740224	0.323390406885804	"SLC47A2"	1
"M3"	"Eicosanoids"	"Eicosanoids"	"1/31"	"12/7644"	0.0476281887693123	0.34764468740224	0.323390406885804	"CYP4F12"	1
"M3"	"Passive transport by Aquaporins"	"Passive transport by Aquaporins"	"1/31"	"12/7644"	0.0476281887693123	0.34764468740224	0.323390406885804	"AQP1"	1
"M3"	"NF-kB is activated and signals survival"	"NF-kB is activated and signals survival"	"1/31"	"13/7644"	0.0514965753191227	0.34764468740224	0.323390406885804	"NGFR"	1
"M3"	"p75NTR recruits signalling complexes"	"p75NTR recruits signalling complexes"	"1/31"	"13/7644"	0.0514965753191227	0.34764468740224	0.323390406885804	"NGFR"	1
"M3"	"Platelet Adhesion to exposed collagen"	"Platelet Adhesion to exposed collagen"	"1/31"	"13/7644"	0.0514965753191227	0.34764468740224	0.323390406885804	"ITGA2"	1
"M3"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"2/31"	"97/7644"	0.0584147660357665	0.34764468740224	0.323390406885804	"SLC5A11/SLC47A2"	2
"M3"	"Fatty acids"	"Fatty acids"	"1/31"	"15/7644"	0.0591877824769061	0.34764468740224	0.323390406885804	"CYP4F12"	1
"M3"	"NRIF signals cell death from the nucleus"	"NRIF signals cell death from the nucleus"	"1/31"	"15/7644"	0.0591877824769061	0.34764468740224	0.323390406885804	"NGFR"	1
"M3"	"Stimuli-sensing channels"	"Stimuli-sensing channels"	"2/31"	"98/7644"	0.0594842127060854	0.34764468740224	0.323390406885804	"TTYH2/CLCA4"	2
"M3"	"p75NTR signals via NF-kB"	"p75NTR signals via NF-kB"	"1/31"	"16/7644"	0.0630107184768033	0.34764468740224	0.323390406885804	"NGFR"	1
"M3"	"ABCA transporters in lipid homeostasis"	"ABCA transporters in lipid homeostasis"	"1/31"	"17/7644"	0.0668186193324957	0.34764468740224	0.323390406885804	"ABCA6"	1
"M3"	"Other semaphorin interactions"	"Other semaphorin interactions"	"1/31"	"19/7644"	0.0743895440727587	0.34764468740224	0.323390406885804	"PLXNB3"	1
"M3"	"Signaling by NODAL"	"Signaling by NODAL"	"1/31"	"19/7644"	0.0743895440727587	0.34764468740224	0.323390406885804	"PCSK6"	1
"M3"	"Orphan transporters"	"Orphan transporters"	"2/31"	"114/7644"	0.0774840063988645	0.34764468740224	0.323390406885804	"TTYH2/CLCA4"	2
